Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,BestLR_std,WindowSize_mean,WindowSize_std
23856,0.966,0.007902179727419807,0.9678319919517102,0.002099464157852904,0.0063100000000000005,0.004770848981051486,1000.0,0.0
24353,0.9685,0.00602310366653089,0.9678437974787502,0.0020562763124702694,0.0063100000000000005,0.004770848981051486,1000.0,0.0
24850,0.9683999999999999,0.006239658110292046,0.9678631790744466,0.001980453550894974,0.0063100000000000005,0.004770848981051486,1000.0,0.0
25347,0.9686,0.003893013685508388,0.9678739101274312,0.0019989259602978776,0.0063100000000000005,0.004770848981051486,1000.0,0.0
25844,0.9689,0.003381321240777555,0.967899705927875,0.0019858745809986263,0.0063100000000000005,0.004770848981051486,1000.0,0.0
26341,0.9683999999999999,0.0053789714010518295,0.9678941573972134,0.0020377391188595405,0.0063100000000000005,0.004770848981051486,1000.0,0.0
26838,0.9692999999999999,0.010965096138809438,0.967952157388777,0.0021155542533263737,0.0063100000000000005,0.004770848981051486,1000.0,0.0
27335,0.9686,0.009131143289740759,0.9679239070788366,0.002085474021788702,0.0063100000000000005,0.004770848981051486,1000.0,0.0
27832,0.9612,0.005750362307426097,0.9677134233975281,0.002113607366084106,0.0063100000000000005,0.004770848981051486,1000.0,0.0
28329,0.9621000000000001,0.00867243397848096,0.9677150623036465,0.002112748059833281,0.0063100000000000005,0.004770848981051486,1000.0,0.0
28826,0.9667999999999999,0.005072803301265819,0.9676854228821202,0.002111004776033484,0.0063100000000000005,0.004770848981051486,1000.0,0.0
29323,0.967,0.0066164777470930835,0.9676977116938922,0.0021859473879892277,0.0063100000000000005,0.004770848981051486,1000.0,0.0
29820,0.9672000000000001,0.006321040701937895,0.9676727028839706,0.0021252657481414753,0.0063100000000000005,0.004770848981051486,1000.0,0.0
30317,0.9692000000000001,0.006250333324444916,0.9677441699376587,0.002124410234698593,0.0063100000000000005,0.004770848981051486,1000.0,0.0
30814,0.9693999999999999,0.005081557066709179,0.9677224638151489,0.0021317083350984307,0.0063100000000000005,0.004770848981051486,1000.0,0.0
31311,0.9655999999999999,0.008540101482613274,0.9676758966497397,0.0021729319765397513,0.0063100000000000005,0.004770848981051486,1000.0,0.0
31808,0.9666,0.00589161362540952,0.9676842303822937,0.002168149006946176,0.0063100000000000005,0.004770848981051486,1000.0,0.0
32305,0.9676,0.007290785661062542,0.967670639219935,0.0021672009793727697,0.0063100000000000005,0.004770848981051486,1000.0,0.0
32802,0.9692999999999999,0.006750308634919367,0.9677336747759282,0.0020456753768505567,0.0063100000000000005,0.004770848981051486,1000.0,0.0
33299,0.9728,0.0069729636613295115,0.9678278626985796,0.0021104455630386967,0.0063100000000000005,0.004770848981051486,1000.0,0.0
33796,0.9721,0.0056065437957206225,0.9678571428571429,0.0020405440876640696,0.0063100000000000005,0.004770848981051486,1000.0,0.0
34293,0.9718,0.002898275349237895,0.9679438952555917,0.0020711941060482073,0.0063100000000000005,0.004770848981051486,1000.0,0.0
34790,0.9721,0.004976611966656298,0.9679764300086232,0.0019869794983545523,0.0063100000000000005,0.004770848981051486,1000.0,0.0
35287,0.9712999999999999,0.004571651780264958,0.9680363873381133,0.0019782130856841073,0.0063100000000000005,0.004770848981051486,1000.0,0.0
35784,0.9705999999999999,0.0029514591494905003,0.9680499664654594,0.0019362094766874902,0.0063100000000000005,0.004770848981051486,1000.0,0.0
36281,0.9671,0.005384133067531761,0.9680080482897384,0.001966780735102424,0.0063100000000000005,0.004770848981051486,1000.0,0.0
36778,0.9654,0.00741170245849987,0.9679727010712925,0.001957291338219787,0.0063100000000000005,0.004770848981051486,1000.0,0.0
37275,0.967,0.00586893895388634,0.9679758551307847,0.00194586349768237,0.0063100000000000005,0.004770848981051486,1000.0,0.0
37772,0.9658,0.0052025634707004486,0.9679206819866568,0.0019363341302772164,0.0063100000000000005,0.004770848981051486,1000.0,0.0
38269,0.9658999999999999,0.007709301740970667,0.9679165904518017,0.0019553266684174254,0.0063100000000000005,0.004770848981051486,1000.0,0.0
38766,0.9663,0.0048316088877768965,0.9678816488675643,0.0019524863148629584,0.0063100000000000005,0.004770848981051486,1000.0,0.0
39263,0.9658,0.005202563470700452,0.9678603265160584,0.001963959937183066,0.0063100000000000005,0.004770848981051486,1000.0,0.0
39760,0.9661,0.007880355321938237,0.9678370221327969,0.0020254695945411106,0.0063100000000000005,0.004770848981051486,1000.0,0.0
40257,0.9663,0.007587270040447133,0.9678192612464913,0.002037392420454516,0.0063100000000000005,0.004770848981051486,1000.0,0.0
40754,0.9685,0.005016638981097481,0.9678534622368357,0.0020169358148195496,0.0063100000000000005,0.004770848981051486,1000.0,0.0
41251,0.9712999999999999,0.00421768762343645,0.9679038083925239,0.0019708081367354065,0.0063100000000000005,0.004770848981051486,1000.0,0.0
41748,0.9709,0.005279941077112286,0.9679242119382965,0.0019612247674175463,0.0063100000000000005,0.004770848981051486,1000.0,0.0
42245,0.9662,0.005308274463305179,0.9678589182151734,0.0019627099471720847,0.0063100000000000005,0.004770848981051486,1000.0,0.0
42742,0.9642999999999999,0.007572611467944502,0.9678372560947078,0.001981493025952904,0.0063100000000000005,0.004770848981051486,1000.0,0.0
43239,0.9645999999999999,0.004671426144361315,0.9677883392307869,0.0019806150514385203,0.0063100000000000005,0.004770848981051486,1000.0,0.0
43736,0.9666,0.005358275012642699,0.9678068410462777,0.0020036248753638013,0.0063100000000000005,0.004770848981051486,1000.0,0.0
44233,0.9709,0.00430632609592497,0.9678543169127123,0.0019525695985684024,0.0063100000000000005,0.004770848981051486,1000.0,0.0
44730,0.97,0.004570436400267365,0.9678560250391236,0.0019593776564902055,0.0063100000000000005,0.004770848981051486,1000.0,0.0
45227,0.9682999999999999,0.0069769461641736984,0.9678643288301236,0.0019967526095246066,0.0063100000000000005,0.004770848981051486,1000.0,0.0
45724,0.9679,0.006690789689316716,0.9678571428571429,0.002005565520369014,0.0063100000000000005,0.004770848981051486,1000.0,0.0
46221,0.9676,0.004718756898449715,0.967858765496203,0.002021477398836027,0.0063100000000000005,0.004770848981051486,1000.0,0.0
46718,0.9685,0.006363961030678933,0.967873196626568,0.0020191053318783206,0.0063100000000000005,0.004770848981051486,1000.0,0.0
47215,0.9669000000000001,0.007504813270310079,0.967834374669067,0.0020608884343912607,0.0063100000000000005,0.004770848981051486,1000.0,0.0
47712,0.9667,0.007211872926716839,0.9678550469483568,0.002083226262583355,0.0063100000000000005,0.004770848981051486,1000.0,0.0
48209,0.9696,0.0056999025332797534,0.9678711443921258,0.002032849550439557,0.0063100000000000005,0.004770848981051486,1000.0,0.0
48706,0.9690999999999999,0.007385421074281713,0.9678787007760852,0.0019988125577454457,0.0063100000000000005,0.004770848981051486,1000.0,0.0
49203,0.9673999999999999,0.006834552736727634,0.9678596833526412,0.00200085729567782,0.0063100000000000005,0.004770848981051486,1000.0,0.0
49700,0.9663999999999999,0.0055216744642262875,0.9678470824949699,0.002040708365395455,0.0063100000000000005,0.004770848981051486,1000.0,0.0
49749,0.9667999999999999,0.007192588778272631,0.9678485999718587,0.0020579255814023646,0.0063100000000000005,0.004770848981051486,1000.0,0.0
